_id	budget	country	genres	imdb_score	metascore	opening_usa	production_companies	release_date	title	usa_gross	worldwide_gross
5af5ed309a5d8daabb72ba6e	22000000	USA	['Action', 'Crime', 'Drama', 'Thriller']	6.5	40.0	6915241.0	['Open Road Films (II)', 'Endgame Entertainment', 'Millennium Films', 'Homefront Productions', 'Millennium Films', 'Mojo Films']	2013-11-27	Homefront	19783777	
5af5ed309a5d8daabb72ba6f	4800000	Denmark	['Crime', 'Drama']	5.7	37.0	313958.0	['Space Rocket Nation', 'Gaumont', 'Wild Bunch', 'Motel Movies', 'Bold Films', 'Film i Väst', 'DR/Flimklubben', 'Nordisk Film ShortCut', 'Danish Film Institute', 'Nordisk Film- & TV-Fond', 'MEDIA Programme of the European Union']	2013-05-22	Only God Forgives	778565	9743738.0
5af5ed309a5d8daabb72ba70	70000000	USA	['Action', 'Drama', 'Thriller']	6.5	41.0	30373794.0	['Millennium Films', 'Millennium Films', 'G-BASE', 'FortyFour Studios', 'West Coast Film Partners']	2013-03-22	Olympus Has Fallen	98925640	161025640.0
5af5ed309a5d8daabb72ba71	20000000	Canada	['Horror', 'Thriller']	6.2	57.0	28123052.0	['Universal Pictures', 'De Milo', 'Toma 78']	2013-01-18	Mama	71628180	146428180.0
5af5ed309a5d8daabb72ba72	5000000	USA	['Horror', 'Mystery']	6.5	61.0	12005402.0	['Intrepid Pictures', 'MICA Entertainment', 'WWE Studios', 'Blumhouse Productions', 'Lasser Productions']	2014-04-11	Oculus	27695246	41327693.0
5af5ed309a5d8daabb72ba73	5000000	USA	['Horror', 'Mystery', 'Thriller']	6.6	40.0	40272103.0	['FilmDistrict', 'Stage 6 Films', 'Entertainment One', 'Blumhouse Productions', 'Alliance', 'Room 101']	2013-09-13	Insidious: Chapter 2	83586447	161919318.0
5af5ed309a5d8daabb72ba74	40000000	USA	['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']	5.9	35.0	10600112.0	['Chockstone Pictures', 'Nick Wechsler Productions', 'Silver Reel']	2013-03-29	The Host	26627201	63327201.0
5af5ed309a5d8daabb72ba75	18000000	USA	['Drama']	7.3	78.0	612064.0	['Gravier Productions', 'Perdido Productions']	2013-08-23	Blue Jasmine	33405481	99206215.0
5af5ed309a5d8daabb72ba76	8000000	USA	['Comedy', 'Drama', 'Music', 'Romance']	7.4	62.0	134064.0	['Exclusive Media Group', 'Sycamore Pictures', 'Apatow Productions', 'Likely Story']	2014-07-11	Begin Again	16170632	63464861.0
5af5ed309a5d8daabb72ba78	55000000	USA	['Biography', 'Drama', 'Thriller']	7.8	83.0	26000000.0	['Scott Rudin Productions', 'Michael De Luca Productions', 'Trigger Street Productions']	2013-10-11	Captain Phillips	107100855	218791811.0
5af5ed309a5d8daabb72ba79	35000000	USA	['Comedy', 'Horror', 'Romance']	6.9	60.0	20353967.0	['Summit Entertainment', 'Make Movies', 'Mandeville Films', 'Quebec Film and Television Tax Credit']	2013-02-01	Warm Bodies	66380662	116980662.0
5af5ed309a5d8daabb72ba7a	90000000	USA	['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']	7.3	54.0	13000000.0	['Twentieth Century Fox', 'TSG Entertainment', 'Samuel Goldwyn Films', 'Red Hour Films', 'New Line Cinema', 'Big Screen Productions', 'Down Productions', 'Ingenious Media']	2013-12-25	The Secret Life of Walter Mitty	58236838	188133322.0
5af5ed309a5d8daabb72ba7b	2000000	UK	['Drama']	7.1	81.0	81006.0	['IM Global', 'Shoebox Films']	2014-04-18	Locke	1361423	
5af5ed309a5d8daabb72ba7c	200000000	USA	['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']	7.3	65.0	82429469.0	['Walt Disney Pictures', 'Pixar Animation Studios']	2013-06-21	Monsters University	268492764	743559607.0
5af5ed309a5d8daabb72ba7d	22000000	UK	['Action', 'Crime', 'Drama', 'Thriller']	6.8	63.0	5220288.0	['Appian Way', 'Energy Entertainment', 'Red Granite Pictures', 'Relativity Media', 'Scott Free Productions']	2013-12-06	Out of the Furnace	11326836	
5af5ed309a5d8daabb72ba7e	45000000	USA	['Action', 'Crime', 'Thriller']	6.4	54.0	6281433.0	['Di Bonaventura Pictures']	2013-01-18	The Last Stand	12050299	48330757.0
5af5ed309a5d8daabb72ba7f	20000000	UK	['Action', 'Comedy', 'Sci-Fi']	7.0	81.0	8790237.0	['Universal Pictures', 'Focus Features', 'Relativity Media', 'Working Title Films', 'Big Talk Productions', 'Dentsu', 'Fuji Television Network']	2013-08-23	The World's End	26004851	46089287.0
5af5ed309a5d8daabb72ba80	195000000	USA	['Adventure', 'Fantasy']	6.3	51.0	27202226.0	['New Line Cinema', 'Legendary Entertainment', 'Original Film', 'Big Kid Pictures', 'Bad Hat Harry Productions', 'Warner Bros.']	2013-03-01	Jack the Giant Slayer	65187603	197687603.0
5af5ed309a5d8daabb72ba81	110000000	USA	['Action', 'Fantasy', 'Sci-Fi']	6.7	51.0	27017351.0	['MWM (MadisonWellsMedia)', 'Summit Entertainment', 'Chartoff Productions', 'Taleswapper', 'K/O Paper Products', 'Digital Domain', 'Sierra / Affinity']	2013-11-01	Ender's Game	61737191	125537191.0
5af5ed309a5d8daabb72ba82	130000000	USA	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	5.8	41.0	40501814.0	['Paramount Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Skydance Media', 'Hasbro', 'Di Bonaventura Pictures', 'Saints LA', 'Spyglass Entertainment']	2013-03-28	G.I. Joe: Retaliation	122523060	375740705.0
5af5ed309a5d8daabb72ba83	6000000	USA	['Adventure', 'Horror', 'Thriller']	5.3	38.0	3520626.0	['Worldview Entertainment', 'Dragonfly Entertainment', 'Sobras International Pictures', 'Open Road Films (II)']	2015-09-25	The Green Inferno	7192291	
5af5ed309a5d8daabb72ba84	50000000	USA	['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']	6.7	49.0	9800000.0	['Summit Entertainment', 'Mark Canton Productions', 'Emmett/Furla/Oasis Films (EFO Films)', 'Envision Entertainment', 'Boies / Schiller Film Group', 'Atmosphere Entertainment MM', 'Knightsbridge Entertainment']	2013-10-18	Escape Plan	25132228	137328301.0
5af5ed309a5d8daabb72ba85	60000000	USA	['Action', 'Crime', 'Drama', 'Thriller']	6.7	40.0	17070347.0	['Warner Bros.', 'Village Roadshow Pictures', 'Lin Pictures', 'Langley Park Productions']	2013-01-11	Gangster Squad	46000903	105200903.0
5af5ed309a5d8daabb72ba86	115000000	USA	['Action', 'Drama', 'Sci-Fi', 'Thriller']	6.6	61.0	29807393.0	['TriStar Pictures', 'Media Rights Capital (MRC)', 'QED International', 'Alpha Core', 'Simon Kinberg Productions', 'Genre Films', 'Sony Pictures Entertainment (SPE)']	2013-08-09	Elysium	93050117	286140700.0
5af5ed309a5d8daabb72ba87	40000000	USA	['Biography', 'Drama', 'Sport']	7.5	62.0	27487144.0	['Warner Bros.', 'Legendary Entertainment']	2013-04-12	42	95001343	
5af5ed309a5d8daabb72ba88	2500000	USA	['Comedy', 'Drama', 'Romance']	7.1	82.0	197415.0	['Andrew Lauren Productions (ALP)', '21 Laps Entertainment', 'Global Produce']	2013-09-13	The Spectacular Now	6851969	
5af5ed309a5d8daabb72ba89	10000000	USA	['Biography', 'Drama']	6.2	51.0	184536.0	['Millennium Films', 'Eclectic Pictures', 'Untitled Entertainment', 'Animus Films', 'Telling Pictures']	2013-08-08	Lovelace	356582	
